StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-04-30T23:30:00Z,N2EXMIDP,2026-05-01,2,0.00,0.000
2026-04-30T23:00:00Z,APXMIDP,2026-05-01,1,76.38,1350.350
2026-04-30T23:00:00Z,N2EXMIDP,2026-05-01,1,0.00,0.000
2026-04-30T22:30:00Z,APXMIDP,2026-04-30,48,79.72,1040.200
2026-04-30T22:30:00Z,N2EXMIDP,2026-04-30,48,0.00,0.000
2026-04-30T22:00:00Z,APXMIDP,2026-04-30,47,89.16,1711.300
2026-04-30T22:00:00Z,N2EXMIDP,2026-04-30,47,0.00,0.000
2026-04-30T21:30:00Z,APXMIDP,2026-04-30,46,88.59,1968.600
2026-04-30T21:30:00Z,N2EXMIDP,2026-04-30,46,0.00,0.000
2026-04-30T21:00:00Z,APXMIDP,2026-04-30,45,96.54,1982.000
2026-04-30T21:00:00Z,N2EXMIDP,2026-04-30,45,0.00,0.000
2026-04-30T20:30:00Z,APXMIDP,2026-04-30,44,101.60,2204.300
2026-04-30T20:30:00Z,N2EXMIDP,2026-04-30,44,0.00,0.000
2026-04-30T20:00:00Z,APXMIDP,2026-04-30,43,114.16,2536.050
2026-04-30T20:00:00Z,N2EXMIDP,2026-04-30,43,0.00,0.000
2026-04-30T19:30:00Z,APXMIDP,2026-04-30,42,125.59,3127.500
2026-04-30T19:30:00Z,N2EXMIDP,2026-04-30,42,0.00,0.000
2026-04-30T19:00:00Z,APXMIDP,2026-04-30,41,122.33,3181.400
2026-04-30T19:00:00Z,N2EXMIDP,2026-04-30,41,0.00,0.000
2026-04-30T18:30:00Z,APXMIDP,2026-04-30,40,133.67,3320.250
2026-04-30T18:30:00Z,N2EXMIDP,2026-04-30,40,0.00,0.000
2026-04-30T18:00:00Z,APXMIDP,2026-04-30,39,129.47,3678.950
2026-04-30T18:00:00Z,N2EXMIDP,2026-04-30,39,0.00,0.000
2026-04-30T17:30:00Z,APXMIDP,2026-04-30,38,117.01,4117.700
2026-04-30T17:30:00Z,N2EXMIDP,2026-04-30,38,0.00,0.000
2026-04-30T17:00:00Z,APXMIDP,2026-04-30,37,108.99,3129.900
2026-04-30T17:00:00Z,N2EXMIDP,2026-04-30,37,0.00,0.000
2026-04-30T16:30:00Z,APXMIDP,2026-04-30,36,98.02,3835.150
2026-04-30T16:30:00Z,N2EXMIDP,2026-04-30,36,0.00,0.000
2026-04-30T16:00:00Z,APXMIDP,2026-04-30,35,53.49,3657.500
2026-04-30T16:00:00Z,N2EXMIDP,2026-04-30,35,0.00,0.000
2026-04-30T15:30:00Z,APXMIDP,2026-04-30,34,23.75,4163.900
2026-04-30T15:30:00Z,N2EXMIDP,2026-04-30,34,0.00,0.000
2026-04-30T15:00:00Z,APXMIDP,2026-04-30,33,-5.25,3222.350
2026-04-30T15:00:00Z,N2EXMIDP,2026-04-30,33,0.00,0.000
2026-04-30T14:30:00Z,APXMIDP,2026-04-30,32,-0.63,3868.350
2026-04-30T14:30:00Z,N2EXMIDP,2026-04-30,32,0.00,0.000
2026-04-30T14:00:00Z,APXMIDP,2026-04-30,31,-7.12,3811.850
2026-04-30T14:00:00Z,N2EXMIDP,2026-04-30,31,0.00,0.000
2026-04-30T13:30:00Z,APXMIDP,2026-04-30,30,-12.03,4675.900
2026-04-30T13:30:00Z,N2EXMIDP,2026-04-30,30,0.00,0.000
2026-04-30T13:00:00Z,APXMIDP,2026-04-30,29,-13.12,4546.600
2026-04-30T13:00:00Z,N2EXMIDP,2026-04-30,29,0.00,0.000
2026-04-30T12:30:00Z,APXMIDP,2026-04-30,28,-16.13,4185.150
2026-04-30T12:30:00Z,N2EXMIDP,2026-04-30,28,0.00,0.000
2026-04-30T12:00:00Z,APXMIDP,2026-04-30,27,-16.03,4486.900
2026-04-30T12:00:00Z,N2EXMIDP,2026-04-30,27,0.00,0.000
2026-04-30T11:30:00Z,APXMIDP,2026-04-30,26,-17.79,3413.300
2026-04-30T11:30:00Z,N2EXMIDP,2026-04-30,26,0.00,0.000
2026-04-30T11:00:00Z,APXMIDP,2026-04-30,25,-17.01,4002.450
2026-04-30T11:00:00Z,N2EXMIDP,2026-04-30,25,0.00,0.000
2026-04-30T10:30:00Z,APXMIDP,2026-04-30,24,-10.25,4488.400
2026-04-30T10:30:00Z,N2EXMIDP,2026-04-30,24,0.00,0.000
2026-04-30T10:00:00Z,APXMIDP,2026-04-30,23,-12.65,4066.800
2026-04-30T10:00:00Z,N2EXMIDP,2026-04-30,23,0.00,0.000
2026-04-30T09:30:00Z,APXMIDP,2026-04-30,22,-5.69,3713.650
2026-04-30T09:30:00Z,N2EXMIDP,2026-04-30,22,0.00,0.000
2026-04-30T09:00:00Z,APXMIDP,2026-04-30,21,-1.92,3453.450
2026-04-30T09:00:00Z,N2EXMIDP,2026-04-30,21,0.00,0.000
2026-04-30T08:30:00Z,APXMIDP,2026-04-30,20,4.93,2659.500
2026-04-30T08:30:00Z,N2EXMIDP,2026-04-30,20,0.00,0.000
2026-04-30T08:00:00Z,APXMIDP,2026-04-30,19,24.02,3313.200
2026-04-30T08:00:00Z,N2EXMIDP,2026-04-30,19,0.00,0.000
2026-04-30T07:30:00Z,APXMIDP,2026-04-30,18,33.63,3266.600
2026-04-30T07:30:00Z,N2EXMIDP,2026-04-30,18,0.00,0.000
2026-04-30T07:00:00Z,APXMIDP,2026-04-30,17,73.40,3331.850
2026-04-30T07:00:00Z,N2EXMIDP,2026-04-30,17,0.00,0.000
2026-04-30T06:30:00Z,APXMIDP,2026-04-30,16,95.04,3600.450
2026-04-30T06:30:00Z,N2EXMIDP,2026-04-30,16,0.00,0.000
2026-04-30T06:00:00Z,APXMIDP,2026-04-30,15,94.04,3624.550
2026-04-30T06:00:00Z,N2EXMIDP,2026-04-30,15,0.00,0.000
2026-04-30T05:30:00Z,APXMIDP,2026-04-30,14,96.85,2789.000
2026-04-30T05:30:00Z,N2EXMIDP,2026-04-30,14,0.00,0.000
2026-04-30T05:00:00Z,APXMIDP,2026-04-30,13,71.48,2453.600
2026-04-30T05:00:00Z,N2EXMIDP,2026-04-30,13,0.00,0.000
2026-04-30T04:30:00Z,APXMIDP,2026-04-30,12,65.83,1674.350
2026-04-30T04:30:00Z,N2EXMIDP,2026-04-30,12,0.00,0.000
2026-04-30T04:00:00Z,APXMIDP,2026-04-30,11,62.95,1608.950
2026-04-30T04:00:00Z,N2EXMIDP,2026-04-30,11,0.00,0.000
2026-04-30T03:30:00Z,APXMIDP,2026-04-30,10,54.83,1803.950
2026-04-30T03:30:00Z,N2EXMIDP,2026-04-30,10,0.00,0.000
2026-04-30T03:00:00Z,APXMIDP,2026-04-30,9,52.76,2213.000
2026-04-30T03:00:00Z,N2EXMIDP,2026-04-30,9,0.00,0.000
2026-04-30T02:30:00Z,APXMIDP,2026-04-30,8,56.38,2155.550
2026-04-30T02:30:00Z,N2EXMIDP,2026-04-30,8,0.00,0.000
2026-04-30T02:00:00Z,APXMIDP,2026-04-30,7,59.98,1873.550
2026-04-30T02:00:00Z,N2EXMIDP,2026-04-30,7,0.00,0.000
2026-04-30T01:30:00Z,APXMIDP,2026-04-30,6,67.43,1951.900
2026-04-30T01:30:00Z,N2EXMIDP,2026-04-30,6,0.00,0.000
