StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-06-01T16:30:00Z,APXMIDP,2026-06-01,36,115.73,4323.200
2026-06-01T16:30:00Z,N2EXMIDP,2026-06-01,36,0.00,0.000
2026-06-01T16:00:00Z,APXMIDP,2026-06-01,35,115.82,4414.850
2026-06-01T16:00:00Z,N2EXMIDP,2026-06-01,35,0.00,0.000
2026-06-01T15:30:00Z,APXMIDP,2026-06-01,34,109.74,3969.000
2026-06-01T15:30:00Z,N2EXMIDP,2026-06-01,34,0.00,0.000
2026-06-01T15:00:00Z,APXMIDP,2026-06-01,33,109.63,3592.700
2026-06-01T15:00:00Z,N2EXMIDP,2026-06-01,33,0.00,0.000
2026-06-01T14:30:00Z,APXMIDP,2026-06-01,32,107.92,3249.050
2026-06-01T14:30:00Z,N2EXMIDP,2026-06-01,32,0.00,0.000
2026-06-01T14:00:00Z,APXMIDP,2026-06-01,31,94.40,3145.850
2026-06-01T14:00:00Z,N2EXMIDP,2026-06-01,31,0.00,0.000
2026-06-01T13:30:00Z,APXMIDP,2026-06-01,30,85.83,2878.000
2026-06-01T13:30:00Z,N2EXMIDP,2026-06-01,30,0.00,0.000
2026-06-01T13:00:00Z,APXMIDP,2026-06-01,29,84.93,3083.850
2026-06-01T13:00:00Z,N2EXMIDP,2026-06-01,29,0.00,0.000
2026-06-01T12:30:00Z,APXMIDP,2026-06-01,28,85.75,3147.250
2026-06-01T12:30:00Z,N2EXMIDP,2026-06-01,28,0.00,0.000
2026-06-01T12:00:00Z,APXMIDP,2026-06-01,27,89.05,3164.500
2026-06-01T12:00:00Z,N2EXMIDP,2026-06-01,27,0.00,0.000
2026-06-01T11:30:00Z,APXMIDP,2026-06-01,26,88.18,2781.900
2026-06-01T11:30:00Z,N2EXMIDP,2026-06-01,26,0.00,0.000
2026-06-01T11:00:00Z,APXMIDP,2026-06-01,25,89.77,2694.900
2026-06-01T11:00:00Z,N2EXMIDP,2026-06-01,25,0.00,0.000
2026-06-01T10:30:00Z,APXMIDP,2026-06-01,24,89.44,2862.850
2026-06-01T10:30:00Z,N2EXMIDP,2026-06-01,24,0.00,0.000
2026-06-01T10:00:00Z,APXMIDP,2026-06-01,23,88.69,2564.300
2026-06-01T10:00:00Z,N2EXMIDP,2026-06-01,23,0.00,0.000
2026-06-01T09:30:00Z,APXMIDP,2026-06-01,22,99.68,2654.150
2026-06-01T09:30:00Z,N2EXMIDP,2026-06-01,22,0.00,0.000
2026-06-01T09:00:00Z,APXMIDP,2026-06-01,21,98.51,2113.150
2026-06-01T09:00:00Z,N2EXMIDP,2026-06-01,21,0.00,0.000
2026-06-01T08:30:00Z,APXMIDP,2026-06-01,20,93.87,2441.100
2026-06-01T08:30:00Z,N2EXMIDP,2026-06-01,20,0.00,0.000
2026-06-01T08:00:00Z,APXMIDP,2026-06-01,19,93.20,2091.300
2026-06-01T08:00:00Z,N2EXMIDP,2026-06-01,19,0.00,0.000
2026-06-01T07:30:00Z,APXMIDP,2026-06-01,18,107.68,2063.750
2026-06-01T07:30:00Z,N2EXMIDP,2026-06-01,18,0.00,0.000
2026-06-01T07:00:00Z,APXMIDP,2026-06-01,17,99.14,1939.400
2026-06-01T07:00:00Z,N2EXMIDP,2026-06-01,17,0.00,0.000
2026-06-01T06:30:00Z,APXMIDP,2026-06-01,16,109.91,1970.850
2026-06-01T06:30:00Z,N2EXMIDP,2026-06-01,16,0.00,0.000
2026-06-01T06:00:00Z,APXMIDP,2026-06-01,15,103.00,1697.000
2026-06-01T06:00:00Z,N2EXMIDP,2026-06-01,15,0.00,0.000
2026-06-01T05:30:00Z,APXMIDP,2026-06-01,14,108.37,1804.950
2026-06-01T05:30:00Z,N2EXMIDP,2026-06-01,14,0.00,0.000
2026-06-01T05:00:00Z,APXMIDP,2026-06-01,13,108.44,1596.250
2026-06-01T05:00:00Z,N2EXMIDP,2026-06-01,13,0.00,0.000
2026-06-01T04:30:00Z,APXMIDP,2026-06-01,12,101.09,1396.850
2026-06-01T04:30:00Z,N2EXMIDP,2026-06-01,12,0.00,0.000
2026-06-01T04:00:00Z,APXMIDP,2026-06-01,11,108.10,1245.550
2026-06-01T04:00:00Z,N2EXMIDP,2026-06-01,11,0.00,0.000
2026-06-01T03:30:00Z,APXMIDP,2026-06-01,10,106.03,1050.100
2026-06-01T03:30:00Z,N2EXMIDP,2026-06-01,10,0.00,0.000
2026-06-01T03:00:00Z,APXMIDP,2026-06-01,9,105.47,1049.700
2026-06-01T03:00:00Z,N2EXMIDP,2026-06-01,9,0.00,0.000
2026-06-01T02:30:00Z,APXMIDP,2026-06-01,8,102.43,989.700
2026-06-01T02:30:00Z,N2EXMIDP,2026-06-01,8,0.00,0.000
2026-06-01T02:00:00Z,APXMIDP,2026-06-01,7,104.98,953.750
2026-06-01T02:00:00Z,N2EXMIDP,2026-06-01,7,0.00,0.000
2026-06-01T01:30:00Z,APXMIDP,2026-06-01,6,104.32,1087.450
2026-06-01T01:30:00Z,N2EXMIDP,2026-06-01,6,0.00,0.000
2026-06-01T01:00:00Z,APXMIDP,2026-06-01,5,106.48,1040.750
2026-06-01T01:00:00Z,N2EXMIDP,2026-06-01,5,0.00,0.000
2026-06-01T00:30:00Z,APXMIDP,2026-06-01,4,107.50,970.000
2026-06-01T00:30:00Z,N2EXMIDP,2026-06-01,4,0.00,0.000
2026-06-01T00:00:00Z,APXMIDP,2026-06-01,3,106.23,967.300
2026-06-01T00:00:00Z,N2EXMIDP,2026-06-01,3,0.00,0.000
2026-05-31T23:30:00Z,APXMIDP,2026-06-01,2,109.02,1159.600
2026-05-31T23:30:00Z,N2EXMIDP,2026-06-01,2,0.00,0.000
2026-05-31T23:00:00Z,APXMIDP,2026-06-01,1,112.13,1123.100
2026-05-31T23:00:00Z,N2EXMIDP,2026-06-01,1,0.00,0.000
2026-05-31T22:30:00Z,APXMIDP,2026-05-31,48,113.11,1524.150
2026-05-31T22:30:00Z,N2EXMIDP,2026-05-31,48,0.00,0.000
