"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-03-25",35,32902,33613,30360,4638,6606,1948,22926,0,14,4211,1505,992,204,-30,0,996,452,996,1384,-67
"2026-03-25",36,34715,35708,32099,4436,6606,771,22926,0,7,3830,1505,992,215,-113,-55,996,527,996,1391,-218
"2026-03-25",37,35961,37307,33223,4260,6606,94,22926,0,6,3518,1504,992,-102,-265,-3,997,901,996,1371,-370
"2026-03-25",38,36785,38398,33888,4084,6606,0,22926,0,4,3488,1504,992,-104,-342,-65,997,977,996,1370,-498
"2026-03-25",39,37244,39022,34153,3859,6606,0,22926,0,5,2929,1503,992,615,-442,-217,997,1350,996,1418,-514
"2026-03-25",40,36721,38657,33802,3633,6606,0,22926,0,4,3177,1503,992,736,-450,-368,997,1397,996,1424,-514
"2026-03-25",41,35851,37921,32996,3470,6606,0,22926,0,1,2971,1503,992,962,-450,-505,997,1397,996,1423,-514
"2026-03-25",42,34856,36953,32027,3306,6606,0,22926,0,3,2832,1503,992,963,-450,-531,997,1397,996,1422,-513
"2026-03-25",43,33255,35350,30423,3211,6606,0,22926,0,0,2534,1504,992,362,-450,-531,997,1397,997,1360,-514
"2026-03-25",44,31719,33814,29117,3115,6606,0,22926,0,0,2466,1503,992,329,-450,-531,997,1367,996,1355,-514
"2026-03-25",45,29982,32079,27598,2980,6606,0,22926,0,2,2489,1503,992,194,-450,-531,996,994,996,1335,-514
"2026-03-25",46,28513,30619,26197,2845,6606,0,22926,0,11,2316,1504,992,188,-450,-531,996,918,996,1335,-514
"2026-03-25",47,26585,29271,24321,2683,6606,0,22926,0,496,2361,1505,992,-97,-450,-530,839,544,996,1415,-513
"2026-03-25",48,26020,29130,23757,2520,6606,0,22931,0,911,2637,1505,992,-104,-450,-531,833,491,997,1420,-514
"2026-03-26",1,26522,29780,24155,2442,6606,0,22931,0,1163,2234,1505,992,690,-450,-531,788,400,997,1420,-514
"2026-03-26",2,27050,30312,24778,2364,6606,0,22931,0,1167,2431,1505,992,843,-451,-531,786,411,997,1420,-513
"2026-03-26",3,26988,30165,24707,2274,6606,0,22931,0,1082,2530,1505,992,995,-451,-530,665,690,997,1420,-514
"2026-03-26",4,26518,29514,24181,2183,6606,0,22931,0,900,2346,1505,992,1001,-452,-530,661,703,997,1420,-514
"2026-03-26",5,25867,28842,23633,2117,6606,0,22931,0,879,2577,1505,992,999,-451,-531,618,432,997,1421,-514
"2026-03-26",6,25501,28603,23287,2050,6606,0,22931,0,1006,2407,1505,992,999,-452,-530,616,414,997,1428,-514
"2026-03-26",7,24948,28108,22866,1963,6606,0,22931,0,1063,2509,1506,992,904,-452,-531,414,611,997,1423,-514
"2026-03-26",8,24267,27439,22162,1875,6606,0,22931,0,1077,2291,1504,991,891,-451,-530,406,626,997,1420,-514
"2026-03-26",9,24236,26990,22172,1786,6606,0,22931,0,657,2515,1345,972,248,-452,-531,222,513,991,1421,-514
"2026-03-26",10,24410,26499,22257,1697,6606,0,22931,0,14,2151,1333,968,209,-451,-511,203,529,991,1420,-513
"2026-03-26",11,24729,27800,22496,1629,6606,0,22931,0,12,2270,1274,874,-695,-391,-379,-480,902,988,1381,-514
"2026-03-26",12,25287,28375,23001,1560,6606,0,22931,0,11,2021,1268,863,-764,-442,-267,-490,977,986,1377,-514
"2026-03-26",13,27957,29793,25415,1480,6606,169,22931,0,15,1987,1035,688,347,-371,-336,425,1351,908,1377,-514
"2026-03-26",14,29207,31259,26435,1400,6606,1151,22931,0,10,1708,1027,681,396,-444,-484,486,1397,906,1378,-514
"2026-03-26",15,31085,33196,28101,1310,6606,2613,22931,0,14,1692,1475,817,948,-452,-531,469,1397,992,1420,-514
"2026-03-26",16,31071,33180,27989,1220,6606,4338,22931,0,13,1382,1505,826,977,-451,-531,469,1397,996,1423,-514
"2026-03-26",17,30856,32963,27713,1133,6606,5862,22931,0,11,1393,1383,826,1003,-451,-531,756,1397,971,1400,-514
"2026-03-26",18,29624,31733,26435,1046,6606,7285,22931,0,12,1176,1376,825,1003,-452,-531,767,1397,971,1388,-514
"2026-03-26",19,28702,30815,25545,1027,6606,8569,22931,0,16,938,1496,831,1003,-452,-531,1007,1397,996,1017,-514
"2026-03-26",20,27770,29880,24584,1008,6606,9798,22931,0,14,600,1504,831,1003,-451,-531,1016,1397,998,991,-514
"2026-03-26",21,26756,28864,23669,979,6606,10592,22931,0,11,432,1505,831,1003,-452,-531,1016,1397,997,991,-514
"2026-03-26",22,26104,28193,22940,950,6606,11481,22931,0,10,-13,1505,831,1003,-451,-514,1016,1397,998,991,-514
"2026-03-26",23,25449,27359,22350,951,6606,11835,22931,0,10,-311,1505,831,1002,-452,-384,1016,1397,997,991,-464
"2026-03-26",24,25469,27164,22477,952,6606,11752,22931,0,9,-31,1504,831,1003,-446,-233,1016,1397,998,991,-407
"2026-03-26",25,25254,26778,22219,988,6606,11606,22931,0,9,-62,1505,831,1003,-451,-81,1016,1397,998,991,-383
"2026-03-26",26,25183,26532,22161,1023,6606,11139,22931,0,9,103,1505,831,1002,-373,0,1016,1397,998,991,-367
"2026-03-26",27,24995,26164,22001,1064,6606,10824,22931,0,9,328,1505,831,1003,-223,0,1016,1397,998,991,-337
"2026-03-26",28,25001,26066,21982,1105,6606,10081,22931,0,9,68,1505,831,1003,-72,0,1016,1397,998,991,-384
"2026-03-26",29,25622,26538,22684,1124,6606,9059,22931,0,9,577,1505,831,1003,-22,0,997,1397,997,991,-285
"2026-03-26",30,26096,26875,23267,1143,6606,7911,22931,0,11,1240,1503,832,1003,0,0,996,1397,998,1002,-168
"2026-03-26",31,27194,28071,24469,1257,6606,6513,22931,0,14,1798,1412,827,1003,0,0,970,1397,998,1397,-263
"2026-03-26",32,29018,29909,26314,1370,6606,5330,22931,0,13,2240,1402,830,1003,0,0,964,1397,998,1423,-278
"2026-03-26",33,31070,32022,28329,1401,6606,3809,22931,0,11,2323,1017,928,940,0,0,429,1397,998,1349,-341
"2026-03-26",34,33219,34314,30346,1432,6606,2372,22931,0,13,2615,985,935,830,0,0,404,1397,988,1345,-482
"2026-03-26",35,34665,36043,31757,1428,6606,1166,22931,0,15,3520,631,912,-197,-67,0,321,1397,651,1349,-499
"2026-03-26",36,36002,37555,33012,1424,6606,399,22931,0,7,3567,592,900,-214,-219,0,316,1397,640,1351,-513
"2026-03-26",37,36366,37867,33429,1465,6606,40,22931,0,7,3776,56,516,-2,-297,0,-81,1397,968,1417,-514
"2026-03-26",38,36848,38400,33839,1505,6606,0,22931,0,3,3877,46,502,0,-345,0,-90,1397,988,1422,-514
"2026-03-26",39,38146,39739,35116,1623,6606,0,22931,0,4,3521,978,911,607,-446,-29,480,1397,913,1406,-514
"2026-03-26",40,36993,38551,34025,1740,6606,0,22931,0,4,3472,1054,939,721,-440,0,504,1397,903,1402,-514
"2026-03-26",41,35581,37090,32813,1789,6606,0,22931,0,8,3263,1086,943,940,-387,0,6,1397,727,1312,-514
"2026-03-26",42,34577,35928,31954,1837,6606,0,22931,0,9,3176,1090,944,949,-238,0,-17,1397,722,1296,-487
"2026-03-26",43,32889,34105,30473,1910,6606,0,22931,0,9,3209,1326,962,775,-87,0,-136,1397,955,936,-384
"2026-03-26",44,31536,32545,29217,1983,6606,0,22931,0,10,3261,1340,962,700,-1,0,-140,1389,967,910,-258
"2026-03-26",45,29291,30267,27186,2034,6606,0,22931,0,15,3466,1233,911,3,-64,0,110,1291,902,865,-297
"2026-03-26",46,27836,28704,25858,2084,6606,0,22931,0,17,3634,1208,896,0,-5,0,119,1287,888,861,-246
"2026-03-26",47,25888,27346,23957,2149,6606,0,22931,0,250,3334,307,465,-271,-55,0,328,1385,530,858,-282
"2026-03-26",48,25394,26852,23603,2213,6606,0,22937,0,158,3756,237,435,-296,-10,0,336,1382,512,855,-394
"2026-03-27",1,25719,27096,23878,2245,6606,0,22937,0,95,3703,358,420,-178,0,0,341,1189,646,775,-504
"2026-03-27",2,25966,27473,24103,2277,6606,0,22937,0,170,3637,376,420,-174,-49,0,341,1136,655,757,-514
"2026-03-27",3,25432,27466,23593,2277,6606,0,22937,0,352,3362,1014,448,-409,-159,0,246,762,653,276,-514
"2026-03-27",4,24578,26676,22846,2276,6606,0,22937,0,354,3070,1061,454,-419,-211,0,241,686,652,241,-514
"2026-03-27",5,23868,25946,22300,2258,6606,0,22937,0,352,2983,1095,605,-289,-323,0,257,314,648,202,-514
"2026-03-27",6,23223,25487,21715,2239,6606,0,22937,0,536,3226,1096,610,-284,-330,0,257,253,642,195,-514
"2026-03-27",7,23038,25290,21417,2238,6606,0,22937,0,493,3447,1023,400,-315,-330,0,286,72,425,55,-514
"2026-03-27",8,22636,24905,21028,2236,6606,0,22937,0,519,4063,1010,382,-325,-314,0,258,79,407,22,-511
"2026-03-27",9,22343,26141,20814,2213,6606,0,22937,0,74,4074,644,255,-976,-191,0,-699,452,286,-825,-433
"2026-03-27",10,22267,26299,20574,2189,6606,0,22937,0,130,3688,588,238,-1014,-157,-23,-767,527,268,-867,-474
"2026-03-27",11,22547,26474,20744,2187,6606,0,22937,0,22,3756,-388,-68,-1014,-41,0,-1012,901,-76,-355,-351
"2026-03-27",12,23439,27613,21524,2185,6606,0,22937,0,19,3711,-490,-88,-1014,-139,0,-1021,977,-100,-311,-392
"2026-03-27",13,25487,29319,23479,2159,6606,54,22937,0,431,3289,-222,-64,-730,-291,-21,-747,1351,-202,-17,-507
"2026-03-27",14,27027,30811,24889,2133,6606,372,22937,0,298,2783,-187,-54,-649,-423,-155,-712,1397,-192,24,-514
"2026-03-27",15,29794,31972,27409,2182,6606,850,22937,0,307,2565,699,252,449,-450,-307,179,1397,351,829,-514
"2026-03-27",16,30581,32769,28074,2230,6606,1370,22937,0,166,2776,801,287,518,-450,-457,250,1397,401,886,-515
"2026-03-27",17,32029,34206,29479,2177,6606,1904,22937,0,156,2733,1457,797,980,-450,-457,957,1397,961,983,-514
"2026-03-27",18,31914,33837,29394,2123,6606,2535,22937,0,9,3001,1505,832,1002,-448,-352,997,1397,997,992,-514
"2026-03-27",19,32204,33849,29791,2145,6606,3201,22937,0,7,3496,1505,832,1001,-352,-206,1015,1397,997,992,-480
"2026-03-27",20,31660,33021,29460,2167,6606,3753,22937,0,6,3796,1505,832,1002,-262,-157,1016,1397,997,992,-336
"2026-03-27",21,31323,32257,29192,2256,6606,4097,22937,0,6,3899,1504,832,1002,-115,-28,1016,1397,997,992,-185
"2026-03-27",22,31073,31745,28986,2344,6606,4293,22937,0,24,4112,1504,832,1003,-5,0,1016,1397,997,992,-43
"2026-03-27",23,31047,31807,29247,2432,6606,4550,22937,0,160,4016,1503,831,1002,68,0,1016,1397,996,992,60
"2026-03-27",24,30789,31551,29071,2520,6606,4944,22937,0,162,4303,1503,832,1002,131,0,1016,1397,996,992,100
"2026-03-27",25,30561,31321,28921,2681,6606,5034,22937,0,160,4442,1503,832,1002,14,0,1016,1397,996,992,100
"2026-03-27",26,30612,31371,28893,2841,6606,4937,22937,0,159,4559,1504,832,1002,32,0,1016,1397,997,992,100
"2026-03-27",27,30517,31275,28616,3054,6606,4832,22937,0,158,4872,1504,832,1002,49,0,1016,1397,996,992,100
"2026-03-27",28,30194,30953,28146,3266,6606,4799,22937,0,159,4689,1504,832,1002,104,0,1016,1367,997,984,100
"2026-03-27",29,30163,30921,28174,3350,6606,4554,22937,0,158,5031,1504,832,1002,171,0,948,993,997,698,100
"2026-03-27",30,29720,30478,27785,3433,6606,4345,22937,0,158,4945,1504,831,987,197,0,945,918,997,671,100
"2026-03-27",31,29325,30084,27514,3422,6606,3906,22937,0,159,5237,1505,832,236,200,55,734,544,996,413,100
"2026-03-27",32,29768,30526,27905,3411,6606,3405,22937,0,158,5348,1506,836,188,200,9,701,527,996,401,100
"2026-03-27",33,30552,31608,28660,3332,6606,2547,22937,0,160,5456,1507,982,-97,200,90,-199,901,996,642,100
"2026-03-27",34,31608,32732,29638,3252,6606,1728,22937,0,160,5676,1503,980,-104,200,104,-260,976,989,669,100
"2026-03-27",35,32485,34347,30361,3173,6606,1026,22937,0,161,5634,1191,542,-546,200,99,-555,1351,746,1030,100
"2026-03-27",36,33017,34950,30787,3094,6606,514,22937,0,159,5240,1163,505,-608,176,69,-566,1397,717,1064,100
"2026-03-27",37,33573,35302,31318,3028,6606,98,22937,0,156,5434,848,254,-469,45,10,-504,1397,255,1401,100
"2026-03-27",38,34493,36256,32093,2962,6606,0,22937,0,156,5145,833,241,-444,-68,0,-495,1397,242,1424,50
"2026-03-27",39,35441,36492,33183,2984,6606,0,22937,0,159,4633,1301,390,408,-211,-14,80,1397,811,1424,-67
"2026-03-27",40,34471,35622,32297,3006,6606,0,22937,0,161,5043,1339,415,499,-177,0,108,1397,851,1424,-213
"2026-03-27",41,33209,34484,31108,3025,6606,0,22937,0,165,4724,1494,955,1000,-224,0,268,1397,966,1424,-286
"2026-03-27",42,32065,33167,30068,3044,6606,0,22937,0,161,5243,1506,989,1002,-98,0,274,1395,972,1424,-243
"2026-03-27",43,30438,31506,28603,3118,6606,0,22937,0,160,5573,1494,901,672,-17,0,84,1367,885,1424,-291
"2026-03-27",44,29108,30276,27302,3191,6606,0,22937,0,162,5412,1490,887,609,0,0,77,1334,869,1420,-406
"2026-03-27",45,27682,28907,26008,3234,6606,0,22937,0,166,5658,1217,586,-96,-56,0,328,961,516,1243,-307
"2026-03-27",46,26321,27661,24778,3277,6606,0,22937,0,166,5405,1190,556,-104,-169,0,313,885,485,1207,-301
"2026-03-27",47,24561,27096,23097,3341,6606,0,22937,0,165,5033,828,220,-478,-297,-63,-570,512,182,341,-362
"2026-03-27",48,23888,26799,22464,3405,6606,0,22938,0,170,4991,800,202,-523,-380,-209,-628,436,172,268,-401
"2026-03-28",1,24067,27269,22650,3477,6606,0,22938,0,172,5156,888,404,-594,-380,-155,-760,64,445,-140,-401
"2026-03-28",2,24769,27890,23464,3548,6606,0,22938,0,158,5428,895,422,-597,-380,-20,-764,-12,467,-190,-400
"2026-03-28",3,24378,28639,22998,3608,6606,0,22938,0,155,5470,904,579,-757,-368,0,-608,-392,648,-981,-400
"2026-03-28",4,23679,28141,22394,3668,6606,0,22938,0,303,5244,905,591,-763,-289,0,-603,-469,662,-1034,-401
"2026-03-28",5,22810,28324,21696,3764,6606,0,22938,0,303,5527,1017,647,-1003,-366,0,-900,-855,751,-1086,-401
